logFC	AveExpr	t	P.Value	adj.P.Val	B
-0.575756896238095	3.96379194221918	-2.61800629355156	0.010718346166073	0.552697342963724	-3.94521744322856
-0.40264683661111	2.4420348070411	-2.22237967111345	0.0293099084633252	0.552697342963724	-4.154099290402
0.461798482809523	5.48516203893151	2.20972635486662	0.0302140202886835	0.552697342963724	-4.16035120811313
0.633984403690476	4.60100606557534	2.20846936963425	0.030305156558195	0.552697342963724	-4.16097075331604
0.206210821396825	9.46575029486301	2.10034502160478	0.0391024261312552	0.552697342963724	-4.21321926521171
0.228942494047622	9.36413111339726	2.09512809445433	0.0395778803033608	0.552697342963724	-4.21568736699949
-0.383066041373015	7.0144565479726	-1.97434771061451	0.0520701363827713	0.552697342963724	-4.27143357723303
0.344886748555556	1.87921089235616	1.96380842864782	0.0533048549163616	0.552697342963724	-4.27616939091947
0.412617244801588	3.8123366199726	1.94344177268752	0.0557616747193839	0.552697342963724	-4.28526174798671
0.424060048222223	5.16971157165753	1.92243959568979	0.058395293169487	0.552697342963724	-4.29455545097879
0.186245034365083	11.3209050972603	1.90397772806409	0.0607967077260097	0.552697342963724	-4.30265556360254
-0.388856222706347	3.38088540589041	-1.65904001937839	0.101335836236567	0.833109210434113	-4.40380520567042
-0.238756133960318	4.40023418030137	-1.58648837572792	0.116888018370088	0.833109210434113	-4.43144384080219
-0.33935478161111	3.66146114867123	-1.53620628249807	0.128747978821166	0.833109210434113	-4.44995714617569
-0.343180152896825	2.25109063087671	-1.51088933699719	0.135070573436497	0.833109210434113	-4.45907742855512
-0.177427404301586	8.61384894067123	-1.49345798195069	0.139564367819883	0.833109210434113	-4.46527811814393
-0.338862215722222	2.95353268832877	-1.40199396048927	0.165093247503492	0.833109210434113	-4.49674945044551
0.257563782865081	2.28810530319178	1.3602668853887	0.177870310364205	0.833109210434113	-4.51050690182849
-0.314778903777778	3.10058277219178	-1.3469525920194	0.182101481405934	0.833109210434113	-4.51481670438539
0.184781537047623	8.63923833267123	1.32899988096116	0.187926725780042	0.833109210434113	-4.52056643137778
-0.238971045365079	7.11242740320548	-1.3173646794212	0.191776340183601	0.833109210434113	-4.52425501044733
-0.292854611341269	6.18857984672603	-1.30672326545641	0.195348691028867	0.833109210434113	-4.52760242007743
0.152633141317461	9.63174246383562	1.2830139697749	0.203486584771627	0.833109210434113	-4.53497051943115
0.333656772095237	5.82096877075342	1.2439028128635	0.217456920795458	0.833109210434113	-4.54685227211547
0.215300024222222	3.29259797256164	1.2235132522041	0.225013303619892	0.833109210434113	-4.55291114069601
-0.279327167396824	3.42076848676712	-1.20920866733628	0.230427662460123	0.833109210434113	-4.55710620567249
-0.140360414507935	7.29079682808219	-1.20713189311081	0.231221523802485	0.833109210434113	-4.55771143433306
0.359232412817462	4.74417823019178	1.18430938568374	0.24007641889623	0.833109210434113	-4.56429856501777
0.281452982753969	5.04093860189041	1.18043973576688	0.241601671025893	0.833109210434113	-4.56540379333962
-0.300895702134921	3.9942732520274	-1.13333205629472	0.260729267574063	0.850358463683251	-4.57858651610411
-0.205428747563491	6.13533658552055	-1.12644921480184	0.263611123741808	0.850358463683251	-4.58047041318505
-0.122607435936505	9.42759291872603	-1.06708396048981	0.289399039025255	0.904371996953922	-4.59626972129825
0.117327064547617	10.0258784245205	0.982131675768095	0.329231617305166	0.926138096782734	-4.61746639402012
-0.102131400587298	9.992537728	-0.945468669417924	0.347493240552236	0.926138096782734	-4.62609603929539
0.305760321690476	4.85397040734247	0.940938717600742	0.349794392499776	0.926138096782734	-4.62714047006047
0.115409691642858	9.07677415658904	0.94046088870169	0.350037696920705	0.926138096782734	-4.62725035851815
0.189953288063492	4.92884119373973	0.880103853707281	0.381649186667815	0.926138096782734	-4.64069955867865
0.12568929904762	1.96778555783562	0.878377080767167	0.382579130428734	0.926138096782734	-4.64107170183995
