logFC	AveExpr	t	P.Value	adj.P.Val	B
-0.28594712932275	9.46575029486301	-3.15132809125662	0.00234558175462529	0.10077767960832	-1.53664119830617
-0.816334101079364	4.60100606557534	-3.07687203915379	0.00293095369901627	0.10077767960832	-1.71540695996044
0.545669958150793	7.0144565479726	3.04304743011522	0.00323953877680808	0.10077767960832	-1.79557182009234
0.497039266055555	2.4420348070411	2.9683380146176	0.0040311071843328	0.10077767960832	-1.97027663518232
-0.263857587714289	9.36413111339726	-2.61265730871725	0.010872840300142	0.217456806002839	-2.75558397854491
-0.276846320632272	9.63174246383562	-2.51796673873689	0.0139633925272782	0.23272320878797	-2.95111732735934
-0.483139354507935	4.92884119373973	-2.4220784864887	0.0178783347376614	0.234692763725109	-3.14306381587885
-0.489848213629631	5.16971157165753	-2.40278860351931	0.0187754210980088	0.234692763725109	-3.18092911572422
-0.415624618013227	5.48516203893151	-2.15186958662112	0.0346664514406728	0.385182793785254	-3.6500090506943
-0.236291459476186	9.07677415658904	-2.08341205879431	0.040663922421994	0.40663922421994	-3.77024043421249
-0.341762787291005	2.28810530319178	-1.95295750723808	0.0546020662268131	0.423253802151013	-3.98988812029915
-0.53561748270635	4.74417823019178	-1.91061459168777	0.0599239802152741	0.423253802151013	-4.05847144110153
-0.369406396857143	3.8123366199726	-1.88259655878682	0.0636816594932122	0.423253802151013	-4.10311365550296
0.19926445126984	9.42759291872603	1.87646427140296	0.0645300771492381	0.423253802151013	-4.11280562042036
0.236502868267199	7.6370250520274	1.84699958068689	0.0687404289114538	0.423253802151013	-4.15897767994475
0.263355813761905	7.4872470409726	1.83591668476387	0.0703826431154155	0.423253802151013	-4.17617465336603
0.371044495293651	3.96379194221918	1.8255184262989	0.0719531463656721	0.423253802151013	-4.19222442682179
-0.207157833899473	8.63923833267123	-1.61211648256006	0.111189010122338	0.617716722901878	-4.50323178472443
-0.379108936298939	5.82096877075342	-1.52925256611631	0.130460752053929	0.659840053471462	-4.61439675240192
-0.292686334100529	2.19698776247945	-1.52319275820761	0.131968010694292	0.659840053471462	-4.62231234732101
0.316446890000001	3.10058277219178	1.46513017834204	0.147116693264395	0.667671824193486	-4.69666855771946
-0.322226140208994	3.7857713510411	-1.45116325353888	0.150955882501765	0.667671824193486	-4.71415146974593
-0.131695658883594	10.5408034500685	-1.44182993604306	0.153564519564502	0.667671824193486	-4.72574679875348
-0.370074238309523	4.42796640842466	-1.36655772200453	0.175897298403131	0.711100057149529	-4.81668769227811
0.228350741322753	6.13533658552055	1.35481973572641	0.179592255376436	0.711100057149529	-4.83045452703729
0.291558815018519	2.95353268832877	1.30520239889279	0.195863290017786	0.711100057149529	-4.88740531076804
-0.295344186455026	5.7936807039589	-1.29576422626232	0.199079464371748	0.711100057149529	-4.8980102785999
-0.294973094708994	4.46355467065753	-1.29568095008949	0.199108016001868	0.711100057149529	-4.89810352444688
-0.193206832407407	6.99289699050685	-1.24599406200411	0.216692555954966	0.724718425232156	-4.95272177721176
-0.285080188211641	4.2014902140411	-1.23197277773966	0.221855280992847	0.724718425232156	-4.96776637020138
0.249986254333335	3.66146114867123	1.224448105608	0.224662711821969	0.724718425232156	-4.97577318769741
-0.243244319666664	4.41861009430137	-1.17900177813429	0.242170222812324	0.749249562847706	-5.02313381210654
-0.113549027984131	9.26792525560274	-1.16625453187977	0.247252355739743	0.749249562847706	-5.03610982928353
-0.211054889796295	4.59810027472603	-1.14326745071994	0.256608634570691	0.754731278149093	-5.059167211899
-0.26161399334656	2.57188688719178	-1.00334747562646	0.318959267612786	0.894597918685016	-5.18996103480631
-0.202223157013225	3.95319706938356	-0.99690600043649	0.322055250726606	0.894597918685016	-5.19558500631167
-0.156736126	1.87921089235616	-0.965651479631033	0.337360392021578	0.896275452946181	-5.22237360382686
-0.158439266441799	3.25586583979452	-0.959186871628326	0.340584672119549	0.896275452946181	-5.22781101066547
0.10288779587566	8.61384894067123	0.937054527289838	0.351775346241652	0.897307459105126	-5.24615754184315
0.26529902799471	4.64704293476712	0.918892525989989	0.361134000188634	0.897307459105126	-5.26090133466947
0.175946163399471	2.66139589026027	0.899581723168707	0.371257718626717	0.897307459105126	-5.27626915131929
-0.0957082533439153	1.61153820828767	-0.850685573863467	0.39768523140046	0.897307459105126	-5.31375593151017
-0.136784497608466	3.28739971210959	-0.843186803075863	0.401838225058433	0.897307459105126	-5.3193238281081
0.0970273689761907	2.09117374010959	0.840516650839723	0.403323405253662	0.897307459105126	-5.32129479019607
0.158922161933863	2.25109063087671	0.757048402901325	0.45142195604856	0.897307459105126	-5.3798152433419
0.104500856534392	4.40023418030137	0.751330288212914	0.4548340763684	0.897307459105126	-5.38360451646597
-0.174128936502644	4.0354532949863	-0.746669959229873	0.457625924786374	0.897307459105126	-5.38667192947496
-0.120591322997353	5.6636990229589	-0.745190857898108	0.45851405310718	0.897307459105126	-5.38764154628608
-0.153870861492062	6.18857984672603	-0.742876520695324	0.459905676527945	0.897307459105126	-5.38915490419385
0.140087508928572	2.81134139019178	0.73892643990189	0.462286444338274	0.897307459105126	-5.39172719059882
0.186620276330689	3.67100038027397	0.737532924219634	0.463128006874334	0.897307459105126	-5.39263142738344
0.156010783314816	3.361665561	0.727686011339363	0.469099458726197	0.897307459105126	-5.39897312400697
-0.197524023230159	3.01607047005479	-0.717090805426682	0.475572953325717	0.897307459105126	-5.40570305301808
0.0622822952142865	9.48694958293151	0.685615138758708	0.495095781774857	0.916844040323809	-5.42512250024417
0.160701343182539	4.03595140476712	0.653994985838486	0.51514007686912	0.927524317352197	-5.44376574303579
-0.058522896957669	11.3209050972603	-0.647338843862857	0.51941361771723	0.927524317352197	-5.44757954191002
0.0857111382301579	5.79933517557534	0.621814656148322	0.535972715675474	0.940303009956972	-5.46184702443005
-0.0783626516031748	1.96778555783562	-0.592543862997746	0.55529084234058	0.957398004035483	-5.47751041493999
-0.0898987167222201	4.95927712489041	-0.578193607671111	0.564886932048838	0.957435478048878	-5.48491661518886
-0.10478165926455	2.2807937989589	-0.542755254668788	0.588927525243308	0.970722585762463	-5.50243610210441
0.0892542994497361	1.96852622360274	0.514891330160314	0.608161843605063	0.970722585762463	-5.51543996441868
0.106124812248678	3.42076848676712	0.497088481020599	0.62059871629447	0.970722585762463	-5.52339252554519
-0.0925186387804229	2.72599386658904	-0.479796328381058	0.632785761603658	0.970722585762463	-5.53085104958754
-0.0954061256349217	3.95356556449315	-0.475594712556777	0.635762546575453	0.970722585762463	-5.53262371494564
-0.0875422254973541	2.77296454217808	-0.471225724891074	0.638864292223955	0.970722585762463	-5.53445057177192
0.0450585086613771	9.992537728	0.451329122767732	0.653070800164194	0.970722585762463	-5.54255833749326
0.0692032638386251	2.74677192563014	0.450964812234488	0.653332145248592	0.970722585762463	-5.54270355244353
0.0452722929153468	7.29079682808219	0.421280409076371	0.674770132455248	0.970722585762463	-5.55414404671267
-0.0822271038465594	4.05304505387671	-0.4015156178069	0.689196449032166	0.970722585762463	-5.5613319305784
0.0736749284418003	4.89125049936986	0.380606926304383	0.704584123800189	0.970722585762463	-5.56856172060769
-0.0917346411349205	2.62865000023288	-0.371873991669057	0.711048247636418	0.970722585762463	-5.57146745035702
0.0814938353015879	5.04093860189041	0.369820866874705	0.712571076059561	0.970722585762463	-5.57214084055942
-0.106700491822751	4.08889909108219	-0.362944919653176	0.717679542211193	0.970722585762463	-5.57436899610784
-0.0578044629629626	3.06064985894521	-0.351966486466019	0.72586262192762	0.970722585762463	-5.57784022159296
0.0731984709100524	3.38088540589041	0.337908026759829	0.73638817206577	0.970722585762463	-5.58213020765427
-0.03558081209259	7.78856075823288	-0.336095198635262	0.737749165179472	0.970722585762463	-5.58267071627034
-0.0349412043809494	10.0258784245205	-0.31647402749181	0.752532761650932	0.97731527487134	-5.58833547926507
-0.04948811115873	2.84492711663014	-0.295572361415914	0.768383549279504	0.985107114460903	-5.59399630543182
-0.056418544603174	4.00975300046575	-0.266576591129811	0.790535781108915	0.994599554890002	-5.60121064383803
0.0834036069603172	5.16454008634247	0.245969750287867	0.806385853458529	0.994599554890002	-5.60588631058658
-0.0390468421322745	2.32629163565753	-0.244447395306094	0.807560110265477	0.994599554890002	-5.60621684589014
0.0375553332910057	7.11242740320548	0.224006717775761	0.823368697454545	0.994599554890002	-5.61045652169006
0.0344120998518522	3.29259797256164	0.211594543301717	0.833004395409533	0.994599554890002	-5.61285070115757
-0.0486815646349203	6.38554898893151	-0.205681038598972	0.837604224854466	0.994599554890002	-5.61394343296213
-0.0203609514550243	5.73405814284931	-0.162370853113443	0.871455889596337	0.994599554890002	-5.62100344541046
0.0178479483280425	1.66754038036986	0.123008992302724	0.90243308378878	0.994599554890002	-5.6259796119438
0.0233340391216932	3.59853011531507	0.105089276494742	0.916588983890465	0.994599554890002	-5.62779053345048
0.0255989531164023	3.9942732520274	0.104325886490071	0.917192665995172	0.994599554890002	-5.62786136310497
-0.0253922486666673	3.4004217010274	-0.103614795239768	0.917755034541304	0.994599554890002	-5.62792687593238
-0.0220114081904779	3.4217612500137	-0.101341200631685	0.91955339368709	0.994599554890002	-5.62813333655292
0.0183342058439155	5.90873391149315	0.0990446407402211	0.921370344118473	0.994599554890002	-5.62833723383335
-0.0276034315052911	4.85397040734247	-0.091911949407906	0.927016084525273	0.994599554890002	-5.628940710826
-0.0177201142910057	4.34482297779452	-0.0682909058428541	0.945738049827413	0.994599554890002	-5.63061742465098
0.011141444917989	6.71773781352055	0.0574288577480499	0.954358193674244	0.994599554890002	-5.63122251730152
-0.0121006110423281	4.51156293445205	-0.0387066069405122	0.969228423971531	0.994599554890002	-5.6320200687947
-0.00805326585449695	4.11896362269863	-0.0329769517025575	0.973781655191897	0.994599554890002	-5.63220206921225
-0.00123867973280367	3.98147329124658	-0.0151277288970971	0.987970945894985	0.994599554890002	-5.63258255213617
-0.0025648480952376	3.21442590675342	-0.0141061569950399	0.988783208449529	0.994599554890002	-5.63259578600854
-0.00237635059788355	3.61822296636986	-0.0119006063811247	0.990536904242346	0.994599554890002	-5.63262120363999
0.00157817642328162	2.67275482213699	0.00679138586771205	0.994599554890002	0.994599554890002	-5.63266352333089
